suite	core	model	case	opcode	mnemonic	mode	legality	status	detail	failure_class
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$7D	ADC	absolute,X	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: ADC abs,X absolute,X without page cross	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$7E	ROR	absolute,X	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: ROR abs,X absolute,X	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$7F	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: RRA abs,X absolute,X	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$80	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: NOP #imm immediate	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$81	STA	(zero page,X)	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: STA (zp,X) indexed indirect with zero-page pointer-base wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$82	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: NOP #imm immediate	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$83	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: SAX (zp,X) indexed indirect with zero-page pointer-base wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$84	STY	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: STY zp zero page	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$85	STA	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: STA zp zero page	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$86	STX	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: STX zp zero page	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$87	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: SAX zp zero page	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$88	DEY	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: DEY implied	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$89	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: NOP #imm immediate	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$8A	TXA	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: TXA implied	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$8B	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$8C	STY	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: STY abs absolute	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$8D	STA	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: STA abs absolute	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$8E	STX	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: STX abs absolute	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$8F	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: SAX abs absolute	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$90	BCC	relative	legal	fail	testcases pass=0 fail=3 skip=0 failure_classes setup=0 precondition=0 post_nmi=3 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: BCC rel not taken with a non-fallthrough encoded target	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$91	STA	(zero page),Y	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: STA (zp),Y indirect indexed	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$92	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$93	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: AHX (zp),Y unstable indirect indexed store with page cross	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$94	STY	zero page,X	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: STY zp,X zero page,X with wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$95	STA	zero page,X	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: STA zp,X zero page,X with wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$96	STX	zero page,Y	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: STX zp,Y zero page,Y with wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$97	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: SAX zp,Y zero page,Y with wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$98	TYA	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: TYA implied	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$99	STA	absolute,Y	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: STA abs,Y absolute,Y	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$9A	TXS	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: TXS implied	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$9B	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: TAS abs,Y unstable absolute,Y store with page cross	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$9C	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: SHY abs,X unstable absolute,X store with page cross	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$9D	STA	absolute,X	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: STA abs,X absolute,X	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$9E	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: SHX abs,Y unstable absolute,Y store with page cross	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$9F	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: AHX abs,Y unstable absolute,Y store with page cross	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$A0	LDY	immediate	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LDY #imm immediate	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$A1	LDA	(zero page,X)	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LDA (zp,X) indexed indirect with zero-page pointer-base wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$A2	LDX	immediate	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LDX #imm immediate	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$A3	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LAX (zp,X) indexed indirect with zero-page pointer-base wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$A4	LDY	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LDY zp zero page	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$A5	LDA	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LDA zp zero page	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$A6	LDX	zero page	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LDX zp zero page	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$A7	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LAX zp zero page	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$A8	TAY	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: TAY implied	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$A9	LDA	immediate	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LDA #imm immediate	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$AA	TAX	implied	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: TAX implied	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$AB	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$AC	LDY	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LDY abs absolute	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$AD	LDA	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LDA abs absolute	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$AE	LDX	absolute	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LDX abs absolute	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$AF	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LAX abs absolute	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$B0	BCS	relative	legal	fail	testcases pass=0 fail=3 skip=0 failure_classes setup=0 precondition=0 post_nmi=3 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: BCS rel not taken with a non-fallthrough encoded target	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$B1	LDA	(zero page),Y	legal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LDA (zp),Y indirect indexed without page cross	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$B2	???	illegal	illegal	skip	testcases pass=0 fail=0 skip=1 failure_classes setup=0 precondition=0 post_nmi=0 post_irq=0 other=0	skipped_opcode
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$B3	???	illegal	illegal	fail	testcases pass=0 fail=2 skip=0 failure_classes setup=0 precondition=0 post_nmi=2 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LAX (zp),Y indirect indexed without page cross	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$B4	LDY	zero page,X	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LDY zp,X zero page,X with wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$B5	LDA	zero page,X	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LDA zp,X zero page,X with wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$B6	LDX	zero page,Y	legal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LDX zp,Y zero page,Y with wraparound	post_opcode_nmi
opcode_sweep	Peddle	nmos	testcase_opcode_then_nmi	$B7	???	illegal	illegal	fail	testcases pass=0 fail=1 skip=0 failure_classes setup=0 precondition=0 post_nmi=1 post_irq=0 other=0; first_failure=NMI was not accepted after executing testcase opcode; testcase: LAX zp,Y zero page,Y with wraparound	post_opcode_nmi
